timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2011-04-15,1216.9000,1219.9000,1180.0000,1191.4000,1062.5574,3783385,0.0000,1.0000
2011-04-13,1175.0000,1221.4000,1174.3000,1210.1000,1079.2354,1878765,0.0000,1.0000
2011-04-11,1180.1500,1195.0000,1175.3000,1178.4000,1050.9637,1128116,0.0000,1.0000
2011-04-08,1196.9000,1214.0000,1184.7500,1196.0000,1066.6604,991884,0.0000,1.0000
2011-04-07,1220.0000,1220.0000,1195.1500,1199.2000,1069.5142,1074508,0.0000,1.0000
2011-04-06,1239.0000,1246.9500,1214.1500,1221.8500,1089.7147,1211176,0.0000,1.0000
2011-04-05,1215.0500,1243.9500,1203.7500,1239.8500,1105.7684,1445507,0.0000,1.0000
2011-04-04,1185.0000,1216.0000,1184.0000,1213.2000,1082.0004,1155808,0.0000,1.0000
2011-04-01,1185.0000,1198.7500,1172.5500,1180.1500,1052.5242,899812,0.0000,1.0000
2011-03-31,1152.0000,1198.0000,1152.0000,1183.9000,1055.8689,3697063,0.0000,1.0000
2011-03-30,1148.0000,1164.0000,1144.9000,1151.9500,1027.3740,1147385,0.0000,1.0000
2011-03-29,1120.0000,1151.9000,1119.1500,1138.7000,1015.5569,1579794,0.0000,1.0000
2011-03-28,1123.8500,1126.7000,1108.0000,1119.9000,998.7901,1124321,0.0000,1.0000
2011-03-25,1116.8500,1128.5000,1103.7500,1119.6500,998.5669,2073217,0.0000,1.0000
2011-03-24,1071.0000,1095.5500,1070.0000,1093.4000,975.1559,1547417,0.0000,1.0000
2011-03-23,1071.0000,1071.0000,1057.2500,1064.3500,949.2474,2176124,0.0000,1.0000
2011-03-22,1075.1000,1080.0000,1063.0000,1069.5000,953.8404,1328887,0.0000,1.0000
2011-03-21,1091.5000,1091.5000,1066.5000,1070.8000,955.0000,1309545,0.0000,1.0000
2011-03-18,1093.5000,1109.0000,1076.1000,1082.7500,965.6573,1105674,0.0000,1.0000
2011-03-17,1105.0000,1118.9000,1092.6500,1098.0000,979.2582,1028051,0.0000,1.0000
2011-03-16,1092.0000,1123.4500,1091.1500,1114.8500,994.2859,1338937,0.0000,1.0000
2011-03-15,1075.0000,1095.4500,1065.6500,1089.8000,971.9451,1705934,0.0000,1.0000
2011-03-14,1071.0000,1102.0000,1058.4000,1097.5500,978.8572,1624309,0.0000,1.0000
2011-03-11,1100.0000,1102.4000,1063.3000,1077.0500,960.5741,2506441,0.0000,1.0000
2011-03-10,1122.0000,1122.0000,1100.0000,1108.5500,988.6677,935662,0.0000,1.0000
2011-03-09,1122.5500,1138.0000,1118.5000,1126.7000,1004.8544,1212243,0.0000,1.0000
2011-03-08,1105.1500,1128.8000,1105.1500,1117.7000,996.8279,1973951,0.0000,1.0000
2011-03-07,1124.0000,1125.0000,1094.4500,1108.2500,988.3996,2092294,0.0000,1.0000
2011-03-04,1163.3500,1163.3500,1132.5000,1135.5500,1012.7476,1030599,0.0000,1.0000
2011-03-03,1119.9000,1155.0000,1107.0000,1150.2000,1025.8131,1726300,0.0000,1.0000
2011-03-01,1113.0000,1132.0000,1097.6000,1124.5000,1002.8925,1583902,0.0000,1.0000
2011-02-28,1101.2000,1148.2500,1100.0000,1110.2500,990.1835,1614698,0.0000,1.0000
2011-02-25,1105.3000,1117.0000,1088.2500,1110.0500,990.0052,1535237,0.0000,1.0000
2011-02-24,1119.0000,1138.7500,1091.3000,1111.8000,991.5660,2689415,0.0000,1.0000
2011-02-23,1128.1500,1144.9500,1123.1000,1125.5500,1003.8290,939672,0.0000,1.0000
2011-02-22,1122.6500,1147.7000,1120.0000,1138.7500,1015.6013,1652700,0.0000,1.0000
2011-02-21,1090.0000,1148.0000,1058.2000,1138.6000,1015.4677,2828900,0.0000,1.0000
2011-02-18,1110.2500,1132.4000,1082.1000,1089.7000,971.8558,2038464,0.0000,1.0000
2011-02-17,1105.0000,1114.4500,1092.4000,1109.2000,989.2469,738880,0.0000,1.0000
2011-02-16,1105.0000,1109.7000,1081.0000,1096.5000,977.9204,1232296,0.0000,1.0000
2011-02-15,1119.0000,1119.0000,1076.5500,1097.7000,978.9906,1812713,0.0000,1.0000
2011-02-14,1091.0000,1120.0000,1087.0000,1112.3000,992.0121,1231274,0.0000,1.0000
2011-02-11,1084.1000,1104.2000,1055.9000,1089.6000,971.7667,1472528,0.0000,1.0000
2011-02-10,1100.0000,1114.5000,1072.0000,1090.7500,972.7924,2275911,0.0000,1.0000
2011-02-09,1122.5000,1129.6000,1083.7000,1098.3000,979.5259,3006366,0.0000,1.0000
2011-02-08,1132.0000,1149.9000,1118.5000,1125.1000,1003.4277,2644319,0.0000,1.0000
2011-02-07,1173.5000,1173.5000,1126.5000,1131.1500,1008.8234,1289191,0.0000,1.0000
2011-02-04,1176.0000,1183.1000,1140.2500,1148.8000,1024.5648,1728800,0.0000,1.0000
2011-02-03,1184.7000,1195.7000,1170.6500,1183.7000,1055.6904,941706,0.0000,1.0000
2011-02-02,1170.0000,1198.9000,1162.3500,1182.4500,1054.5756,1968809,0.0000,1.0000
2011-02-01,1165.0000,1165.0000,1133.0000,1150.1500,1025.7683,2106354,0.0000,1.0000
2011-01-31,1169.0000,1169.0000,1128.5500,1159.5000,1034.1071,2970408,0.0000,1.0000
2011-01-28,1195.0000,1203.6000,1165.2500,1181.3500,1053.5945,1507289,0.0000,1.0000
2011-01-27,1187.5500,1209.9500,1181.6000,1199.4000,1069.6925,2357059,0.0000,1.0000
2011-01-25,1214.8000,1219.3000,1180.0000,1188.5500,1058.2323,1233547,0.0000,1.0000
2011-01-24,1200.0000,1220.0000,1198.2500,1209.2000,1076.6180,1008339,0.0000,1.0000
2011-01-21,1210.0000,1220.0000,1204.0000,1211.6500,1078.7996,1298702,0.0000,1.0000
2011-01-20,1180.0000,1218.7500,1180.0000,1212.2000,1079.2891,2272604,0.0000,1.0000
2011-01-19,1203.4500,1209.0000,1185.0000,1193.0000,1062.1942,1476020,0.0000,1.0000
2011-01-18,1174.0000,1208.9000,1164.3500,1202.5500,1070.6971,4240685,0.0000,1.0000
2011-01-17,1121.2000,1146.5500,1120.0000,1137.4000,1012.6906,1500106,0.0000,1.0000
2011-01-14,1129.9000,1150.0000,1120.0000,1120.1500,997.3317,1575846,0.0000,1.0000
2011-01-13,1128.9500,1155.9500,1116.2000,1124.2500,1000.9824,2794599,0.0000,1.0000
2011-01-12,1109.9000,1151.6000,1108.0000,1135.9500,1011.3997,1580437,0.0000,1.0000
2011-01-11,1123.0000,1135.5500,1087.8000,1098.5000,978.0561,1884365,0.0000,1.0000
2011-01-10,1147.5000,1149.0000,1121.0000,1130.9000,1006.9030,1976213,0.0000,1.0000
2011-01-07,1176.0000,1186.8500,1138.1500,1142.6500,1017.3651,1266362,0.0000,1.0000
2011-01-06,1168.0000,1182.0000,1153.1000,1171.7000,1043.2297,1423360,0.0000,1.0000
2011-01-05,1145.2500,1165.9000,1141.7500,1158.9500,1031.8777,1534837,0.0000,1.0000
2011-01-04,1163.9000,1166.1500,1138.1000,1144.7500,1019.2348,1251434,0.0000,1.0000
2011-01-03,1167.0000,1176.9500,1154.5500,1158.0500,1031.0762,702521,0.0000,1.0000
2010-12-31,1172.5000,1180.0000,1161.8000,1165.6500,1037.8435,766490,0.0000,1.0000
2010-12-30,1152.5000,1174.8000,1152.5000,1170.2000,1041.8944,1922776,0.0000,1.0000
2010-12-29,1149.0000,1162.0000,1147.0500,1156.9500,1030.0969,521185,0.0000,1.0000
2010-12-28,1141.2000,1150.9000,1140.0500,1146.3500,1020.6594,506438,0.0000,1.0000
2010-12-27,1145.0000,1159.4500,1138.2000,1141.2000,1016.0740,832468,0.0000,1.0000
2010-12-24,1134.0000,1148.8000,1125.7500,1141.1000,1015.9847,812320,0.0000,1.0000
2010-12-23,1150.0000,1159.5500,1132.1000,1140.0000,1015.0054,1425462,0.0000,1.0000
2010-12-22,1167.0000,1169.0000,1137.7500,1149.7500,1023.6863,1593418,0.0000,1.0000
2010-12-21,1169.0000,1172.2500,1154.0000,1160.8000,1033.5249,1405321,0.0000,1.0000
2010-12-20,1134.8000,1177.0000,1114.8500,1166.7000,1038.7777,2257023,0.0000,1.0000
2010-12-16,1109.0000,1144.0000,1104.1500,1140.7000,1015.6290,2257852,0.0000,1.0000
2010-12-15,1085.1000,1108.4000,1081.5000,1103.6500,982.6411,1286017,0.0000,1.0000
2010-12-14,1073.2000,1089.6000,1064.1500,1080.9500,962.4300,1307670,0.0000,1.0000
2010-12-13,1071.0000,1080.7000,1048.4000,1076.1000,958.1118,1057533,0.0000,1.0000
2010-12-10,1067.0000,1083.8500,1057.0000,1074.9000,957.0433,1122812,0.0000,1.0000
2010-12-09,1083.7000,1097.3000,1068.1000,1072.6000,954.9954,1289951,0.0000,1.0000
2010-12-08,1090.9500,1092.9500,1071.2500,1079.1500,960.8273,992066,0.0000,1.0000
2010-12-07,1100.0000,1100.0000,1082.1000,1087.5000,968.2619,1079162,0.0000,1.0000
2010-12-06,1100.0000,1110.0000,1095.3000,1101.7000,980.9049,965477,0.0000,1.0000
2010-12-03,1093.0500,1113.0000,1091.1500,1097.3500,977.0318,1015056,0.0000,1.0000
2010-12-02,1091.0000,1099.2000,1075.0500,1095.8000,975.6519,2047858,0.0000,1.0000
2010-12-01,1064.0000,1093.2000,1064.0000,1081.9000,963.2759,1888016,0.0000,1.0000
2010-11-30,1060.5000,1086.0500,1053.1000,1076.0000,958.0227,2404204,0.0000,1.0000
2010-11-29,1055.0000,1078.5000,1050.2500,1071.3000,953.8380,2259446,0.0000,1.0000
2010-11-26,1025.0000,1054.0000,1025.0000,1047.2500,932.4249,1808913,0.0000,1.0000
2010-11-25,1010.0500,1041.9000,1007.1000,1021.8000,909.7653,2927503,0.0000,1.0000
2010-11-24,1025.0000,1034.5000,998.9500,1004.7500,894.5847,1504304,0.0000,1.0000
2010-11-23,1034.0000,1045.0000,1012.4000,1030.0500,917.1110,842224,0.0000,1.0000
2010-11-22,1016.0000,1043.0000,1011.5000,1039.1000,925.1686,1110618,0.0000,1.0000
2010-11-19,1044.9000,1049.0000,1006.0000,1015.4000,904.0671,1086326,0.0000,1.0000
2010-11-18,1072.0000,1072.0000,1040.0000,1042.8000,928.4630,1382580,0.0000,1.0000
2010-11-16,1066.0000,1066.4000,1042.2000,1048.9000,933.8940,1089038,0.0000,1.0000
2010-11-15,1065.0000,1079.8500,1053.0000,1066.0000,949.1191,694698,0.0000,1.0000
2010-11-12,1060.0000,1069.9000,1048.2000,1055.9000,940.1265,901165,0.0000,1.0000
2010-11-11,1090.0000,1090.0000,1058.2500,1064.7500,948.0062,963048,0.0000,1.0000
2010-11-10,1092.2500,1108.0000,1086.1000,1092.3000,972.5357,770112,0.0000,1.0000
2010-11-09,1073.9000,1098.7000,1068.5000,1091.1000,971.4674,1752043,0.0000,1.0000
2010-11-08,1080.0000,1082.4000,1062.1000,1068.1500,951.0334,1124293,0.0000,1.0000
2010-11-04,1062.0000,1078.6000,1061.5000,1069.1500,951.9238,858720,0.0000,1.0000
2010-11-03,1050.9000,1079.0000,1048.4000,1052.8000,937.3666,1108939,0.0000,1.0000
2010-11-02,1055.0000,1060.0000,1043.7000,1049.4500,934.3837,782889,0.0000,1.0000
2010-11-01,1052.0500,1066.4000,1049.1000,1053.4000,937.9006,573974,0.0000,1.0000
2010-10-29,1060.0000,1060.0000,1031.0000,1052.9000,935.6747,1106199,0.0000,1.0000
2010-10-28,1050.0000,1067.5500,1040.0000,1052.9000,935.6747,2627845,0.0000,1.0000
2010-10-27,1060.0000,1066.8000,1043.5500,1048.2000,931.4980,1070691,0.0000,1.0000
2010-10-26,1063.5000,1067.7500,1041.5500,1062.6000,944.2947,1753512,0.0000,1.0000
2010-10-25,1043.0000,1072.9500,1037.2000,1066.9500,948.1603,2578158,0.0000,1.0000
2010-10-22,1022.0000,1049.4000,1022.0000,1040.2000,924.3887,4805202,0.0000,1.0000
2010-10-21,974.0500,993.8500,970.0000,986.2000,876.4011,1876177,0.0000,1.0000
2010-10-20,964.5000,980.5000,956.2000,963.2500,856.0060,1103319,0.0000,1.0000
2010-10-19,982.0000,987.4000,964.1000,967.7500,860.0049,1100456,0.0000,1.0000
2010-10-18,970.0000,984.0000,930.0000,981.2500,872.0020,2240367,0.0000,1.0000
2010-10-15,999.0000,1011.0000,945.0000,950.3000,844.4979,2858899,0.0000,1.0000
2010-10-14,996.9000,1004.0000,982.3500,986.0500,876.2676,1474543,0.0000,1.0000
2010-10-13,955.9500,997.7000,949.1000,992.8500,882.3105,2675302,0.0000,1.0000
2010-10-12,942.6500,955.8000,939.1000,950.7000,844.8533,1304451,0.0000,1.0000
2010-10-11,942.6000,953.9500,929.0500,940.9000,836.1443,1532685,0.0000,1.0000
2010-10-08,944.0500,954.7000,869.0000,942.6000,837.6549,1347998,0.0000,1.0000
2010-10-07,960.0000,966.0000,938.4000,948.8000,843.1647,986470,0.0000,1.0000
2010-10-06,950.0000,967.9000,950.0000,959.6500,852.8068,919480,0.0000,1.0000
2010-10-05,950.0000,965.9500,946.1500,950.2500,844.4533,1105832,0.0000,1.0000
2010-10-04,966.7500,975.0000,953.0000,955.8000,849.3856,1070478,0.0000,1.0000
2010-10-01,927.0000,966.0000,922.0000,961.6000,854.5397,1663078,0.0000,1.0000
2010-09-30,925.0000,930.0000,915.1500,926.9500,823.7476,3780462,0.0000,1.0000
2010-09-29,925.0000,937.2500,914.9000,920.3500,817.8823,1685097,0.0000,1.0000
2010-09-28,925.2500,930.3000,914.1000,919.6500,817.2604,1260857,0.0000,1.0000
2010-09-27,935.0000,941.4500,922.0000,927.6000,824.3250,1711645,0.0000,1.0000
2010-09-24,933.1000,937.9000,925.0000,931.9500,828.1908,1369392,0.0000,1.0000
2010-09-23,940.0000,945.3000,927.8000,931.3500,827.6577,1663618,0.0000,1.0000
2010-09-22,956.0000,960.0000,930.0000,935.2500,831.1235,2015533,0.0000,1.0000
2010-09-21,912.0000,958.0000,910.3000,953.9500,847.7415,2498592,0.0000,1.0000
2010-09-20,917.0000,921.9000,906.7000,912.2500,810.6840,1209554,0.0000,1.0000
2010-09-17,900.1000,918.7500,900.1000,913.8000,812.0614,1503989,0.0000,1.0000
2010-09-16,908.0000,913.4500,864.5000,895.4000,795.7101,1167132,0.0000,1.0000
2010-09-15,900.0000,919.4000,899.0000,914.8000,812.9502,2780197,0.0000,1.0000
2010-09-14,883.0000,899.0000,880.3000,895.3500,795.6658,1535519,0.0000,1.0000
2010-09-13,871.3500,889.0000,870.7000,879.7500,781.8026,1174705,0.0000,1.0000
2010-09-09,882.0000,882.5000,871.3500,874.7000,777.3147,1469079,0.0000,1.0000
2010-09-08,864.0000,882.9000,858.9000,879.0500,781.1805,2094739,0.0000,1.0000
2010-09-07,858.0000,874.9000,856.0000,871.3500,774.3378,1242118,0.0000,1.0000
2010-09-06,838.0000,857.5000,838.0000,855.3500,760.1190,1143989,0.0000,1.0000
2010-09-03,850.0000,851.5000,835.1000,837.3000,744.0787,1388985,0.0000,1.0000
2010-09-02,867.5000,867.5000,841.5000,844.1000,750.1216,1379400,0.0000,1.0000
2010-09-01,842.0000,861.0000,840.0000,858.4000,762.8295,1372742,0.0000,1.0000
2010-08-31,840.0000,847.7000,830.2000,843.7500,749.8105,1223937,0.0000,1.0000
2010-08-30,862.8000,862.8000,840.1000,845.6500,751.4990,779285,0.0000,1.0000
2010-08-27,872.1000,873.0000,851.0000,856.0500,760.7411,638257,0.0000,1.0000
2010-08-26,874.0000,879.0000,860.2500,876.5000,778.9143,2102214,0.0000,1.0000
2010-08-25,872.0000,881.5000,866.3000,871.2000,774.2043,1189984,0.0000,1.0000
2010-08-24,870.0000,881.9000,865.0000,870.7000,773.7601,1325237,0.0000,1.0000
2010-08-23,860.0000,875.4500,857.0500,870.4000,773.4935,524915,0.0000,1.0000
2010-08-20,869.0000,879.9000,863.0000,868.9500,772.2051,873198,0.0000,1.0000
2010-08-19,874.0000,880.9000,867.3000,872.0500,774.9598,1074267,0.0000,1.0000
2010-08-18,853.0000,875.8000,850.0000,871.1000,774.1154,1444458,0.0000,1.0000
2010-08-17,850.1000,861.0000,844.0000,850.2000,755.5424,866598,0.0000,1.0000
2010-08-16,857.0000,862.5500,848.8000,854.1000,759.0082,659549,0.0000,1.0000
2010-08-13,857.0000,862.9000,838.0000,854.4000,759.2748,1294953,0.0000,1.0000
2010-08-12,856.9000,856.9000,846.2000,853.4500,758.4307,1139046,0.0000,1.0000
2010-08-11,862.0000,873.0000,854.8000,858.1500,762.6074,2010124,0.0000,1.0000
2010-08-10,885.0000,885.0000,861.4000,864.5000,768.2505,772597,0.0000,1.0000
2010-08-09,861.1500,883.7000,846.1000,879.8500,781.8912,2129993,0.0000,1.0000
2010-08-06,880.0000,883.5000,860.6500,864.7000,768.4281,1218867,0.0000,1.0000
2010-08-05,872.0000,882.4000,865.6500,877.8500,780.1141,1456475,0.0000,1.0000
2010-08-04,836.0000,872.0000,835.8500,868.8000,772.0715,2791967,0.0000,1.0000
2010-08-03,841.0000,844.5000,828.5500,832.0500,739.4132,640776,0.0000,1.0000
2010-08-02,843.0000,848.4500,837.0000,838.3000,744.9675,1413881,0.0000,1.0000
2010-07-30,849.0000,850.0000,835.0000,839.8000,746.3005,641713,0.0000,1.0000
2010-07-29,855.0000,855.0000,849.0000,850.0000,755.3647,2665952,0.0000,1.0000
2010-07-28,851.0000,857.9500,847.0000,854.4500,757.5421,2179614,0.0000,1.0000
2010-07-27,855.0000,859.8000,846.2000,849.1500,752.8432,1053301,0.0000,1.0000
2010-07-26,842.4000,851.6000,840.4000,849.2500,752.9317,1383245,0.0000,1.0000
2010-07-23,850.0000,850.0000,835.1000,839.3000,744.1101,947236,0.0000,1.0000
2010-07-22,843.0000,846.0000,832.5000,843.7000,748.0114,681441,0.0000,1.0000
2010-07-21,832.0000,844.8000,829.6000,843.0000,747.3907,1471860,0.0000,1.0000
2010-07-20,826.7000,834.5500,825.0000,827.2500,733.4267,1171031,0.0000,1.0000
2010-07-19,831.4500,834.7000,823.2500,826.7000,732.9393,1513962,0.0000,1.0000
2010-07-16,795.0000,838.5000,795.0000,833.6500,739.1011,9567726,0.0000,1.0000
2010-07-15,771.0000,784.9000,765.2500,782.1000,693.3976,1897768,0.0000,1.0000
2010-07-14,778.0000,784.7000,770.2500,774.6500,686.7926,1416921,0.0000,1.0000
2010-07-13,792.0000,792.0000,769.5500,774.6500,686.7926,2772943,0.0000,1.0000
2010-07-12,779.8000,794.0000,779.8000,791.7000,701.9087,1362888,0.0000,1.0000
2010-07-09,780.0000,784.0000,770.7500,774.4500,686.6152,918333,0.0000,1.0000
2010-07-08,772.0000,779.0000,769.6500,776.8000,688.6989,1093782,0.0000,1.0000
2010-07-07,761.4000,767.4000,748.9500,764.6000,677.8824,1076467,0.0000,1.0000
2010-07-06,736.5000,761.9000,735.8500,759.1500,673.0506,1380452,0.0000,1.0000
2010-07-05,748.8000,748.9000,737.1000,739.0000,655.1860,1082798,0.0000,1.0000
2010-07-02,734.8000,746.0000,730.8500,743.8000,659.4413,1471775,0.0000,1.0000
2010-07-01,750.0000,750.0000,725.7500,732.0000,648.9797,1703872,0.0000,1.0000
2010-06-30,755.0000,759.9000,741.2500,751.0000,665.8249,1658258,0.0000,1.0000
2010-06-29,765.0000,765.0000,749.0000,753.8000,668.3073,1307331,0.0000,1.0000
2010-06-28,758.4500,767.1500,757.6000,764.7500,678.0154,576562,0.0000,1.0000
2010-06-25,775.8000,775.8000,756.1000,758.5000,672.4742,1018661,0.0000,1.0000
2010-06-24,786.3000,788.5000,767.7000,773.4500,685.7285,1888755,0.0000,1.0000
2010-06-23,770.0000,788.9500,769.8500,786.3000,697.1212,1479762,0.0000,1.0000
2010-06-22,785.0000,786.5000,773.3000,778.6500,690.3391,734162,0.0000,1.0000
2010-06-21,792.9000,794.0000,784.6000,787.7000,698.3625,953714,0.0000,1.0000
2010-06-18,775.3000,788.9000,772.2500,783.2000,694.3729,1112836,0.0000,1.0000
2010-06-17,777.0000,784.8000,763.7000,775.3000,687.3688,764460,0.0000,1.0000
2010-06-16,777.1000,779.9500,767.3000,774.8000,686.9254,1164408,0.0000,1.0000
2010-06-15,756.6500,777.7000,756.6500,766.1000,679.2123,1321488,0.0000,1.0000
2010-06-14,763.3500,787.1000,758.0000,781.0000,688.8759,1775246,0.0000,1.0000
2010-06-11,761.8000,763.3000,751.0000,759.1000,669.5592,1618512,0.0000,1.0000
2010-06-10,730.0000,753.0000,730.0000,750.5000,661.9737,898018,0.0000,1.0000
2010-06-09,752.0000,758.5500,731.0000,733.0500,646.5821,2433700,0.0000,1.0000
2010-06-08,754.0000,762.0000,747.0000,750.2000,661.7090,1121111,0.0000,1.0000
2010-06-07,749.9000,757.8000,736.0000,753.2500,664.3992,867461,0.0000,1.0000
2010-06-04,765.4500,769.7000,755.2000,765.3500,675.0721,684105,0.0000,1.0000
2010-06-03,760.0000,769.0000,745.1000,765.4500,675.1602,842217,0.0000,1.0000
2010-06-02,737.8000,759.5000,736.3000,754.2500,665.2814,1384665,0.0000,1.0000
2010-06-01,743.0500,751.9500,734.7000,739.2000,652.0067,1568456,0.0000,1.0000
2010-05-31,748.5000,752.9000,738.0000,743.0500,655.4026,1663830,0.0000,1.0000
2010-05-28,749.8000,753.5000,735.5000,750.8000,662.2385,1239687,0.0000,1.0000
2010-05-27,735.0000,749.9500,727.2000,741.8500,654.3440,3441936,0.0000,1.0000
2010-05-26,708.0000,744.8000,704.1000,738.0000,650.9482,1844732,0.0000,1.0000
2010-05-25,708.0000,714.0000,691.5500,699.5500,617.0336,1148683,0.0000,1.0000
2010-05-24,725.0000,730.0000,712.7000,717.6000,632.9544,1442714,0.0000,1.0000
2010-05-21,710.0000,725.9000,685.2500,718.7000,633.9246,1337546,0.0000,1.0000
2010-05-20,729.0000,732.3000,716.1500,730.0000,643.8918,1199046,0.0000,1.0000
2010-05-19,730.0000,733.0000,716.3000,721.5000,636.3945,1964633,0.0000,1.0000
2010-05-18,746.0000,746.0000,726.3000,735.1000,648.3901,1599590,0.0000,1.0000
2010-05-17,774.9500,774.9500,734.1000,745.7500,657.7841,1861025,0.0000,1.0000
2010-05-14,766.0000,777.0000,755.0000,763.8500,673.7490,1013498,0.0000,1.0000
2010-05-13,765.1000,773.2000,761.4500,765.6000,675.2924,660726,0.0000,1.0000
2010-05-12,757.0000,767.9500,751.1000,759.4500,669.8680,1370038,0.0000,1.0000
2010-05-11,775.0000,779.0000,753.9000,756.3000,667.0897,675644,0.0000,1.0000
2010-05-10,760.0000,843.0000,745.0000,770.2500,679.3940,1163907,0.0000,1.0000
2010-05-07,757.0000,762.6000,735.0000,741.4000,653.9472,2133576,0.0000,1.0000
2010-05-06,767.9500,770.9000,759.2000,767.1000,676.6158,1290436,0.0000,1.0000
2010-05-05,750.0000,768.0000,740.1500,765.7500,675.4248,2185615,0.0000,1.0000
2010-05-04,774.8500,774.8500,756.8000,761.0000,671.2350,1448014,0.0000,1.0000
2010-05-03,761.2500,771.4000,754.1000,766.8000,676.3510,1208280,0.0000,1.0000
2010-04-30,765.0000,772.8000,762.5500,765.4000,675.1161,1845112,0.0000,1.0000
2010-04-29,775.1000,775.2500,755.6000,759.7500,670.1328,2311482,0.0000,1.0000
2010-04-28,780.0000,783.9500,765.0000,770.3000,679.4382,1200191,0.0000,1.0000
2010-04-27,785.9500,789.9000,781.0500,787.3000,694.4330,1310617,0.0000,1.0000
2010-04-26,786.0000,791.0000,780.2000,785.1000,692.4924,1256274,0.0000,1.0000
2010-04-23,788.0500,792.0000,777.5000,780.2000,688.1703,2153034,0.0000,1.0000
2010-04-22,789.1000,793.6500,781.0000,785.9500,693.2422,2375558,0.0000,1.0000
2010-04-21,795.0000,799.0000,780.2500,785.0000,692.4042,3553745,0.0000,1.0000
2010-04-20,825.0000,832.6500,787.0000,789.5000,696.3734,6008493,0.0000,1.0000
2010-04-19,810.0000,825.0000,800.7500,811.9500,716.1752,3473852,0.0000,1.0000
2010-04-16,819.0000,828.0000,811.8500,815.1000,718.9537,1905479,0.0000,1.0000
2010-04-15,822.0000,834.9000,819.0500,821.7000,724.7754,2145476,0.0000,1.0000
2010-04-13,800.0000,823.8000,787.2500,820.8500,724.0253,4202458,0.0000,1.0000
2010-04-12,791.0000,800.0000,790.1000,798.1000,703.9590,1434941,0.0000,1.0000
2010-04-09,802.0000,807.9000,788.2500,791.6000,698.2256,1509006,0.0000,1.0000
2010-04-08,796.0000,807.5000,790.0000,799.4500,705.1496,2247219,0.0000,1.0000
2010-04-07,790.0000,809.0000,781.1500,798.0500,703.9149,1512279,0.0000,1.0000
2010-04-06,808.9000,808.9000,792.1500,796.0500,702.1508,1851183,0.0000,1.0000
2010-04-05,817.0000,817.0000,799.2500,803.3500,708.5897,1500918,0.0000,1.0000
2010-04-01,786.3500,809.8000,782.1000,807.8000,712.5148,2890716,0.0000,1.0000
2010-03-31,800.0000,807.2500,777.3000,780.6500,688.5674,3541523,0.0000,1.0000
2010-03-30,808.6000,816.1000,797.1500,800.0000,705.6348,1548580,0.0000,1.0000
2010-03-29,824.0000,829.3000,808.5500,811.9500,716.1752,1721633,0.0000,1.0000
2010-03-26,830.0000,836.0000,822.3000,825.0500,727.7300,998903,0.0000,1.0000
2010-03-25,824.1000,836.8000,818.0000,829.8000,731.9197,2758791,0.0000,1.0000
2010-03-23,830.0000,833.0000,822.1000,828.6500,730.9054,847482,0.0000,1.0000
2010-03-22,814.9000,833.8000,806.1500,827.6000,729.9792,1655055,0.0000,1.0000
2010-03-19,805.2500,834.4500,805.2500,820.9000,724.0696,2358312,0.0000,1.0000
2010-03-18,845.0000,845.0000,820.5000,825.8500,728.4357,1862277,0.0000,1.0000
2010-03-17,834.0000,845.9000,830.0000,840.7000,741.5339,2087397,0.0000,1.0000
2010-03-16,821.5000,831.9500,815.8000,829.0000,731.2141,1544428,0.0000,1.0000
2010-03-15,796.9500,820.0000,791.1500,818.0000,721.5117,3027217,0.0000,1.0000
2010-03-12,800.0000,800.0000,792.0000,796.9500,702.9448,1255488,0.0000,1.0000
2010-03-11,780.0500,794.9000,771.9500,791.6000,698.2256,1607015,0.0000,1.0000
2010-03-10,763.7000,784.4500,760.0000,780.0500,688.0381,2293937,0.0000,1.0000
2010-03-09,763.0000,778.5000,763.0000,768.7000,678.0269,1728866,0.0000,1.0000
2010-03-08,767.6000,770.0000,760.3000,762.7000,672.7347,1507870,0.0000,1.0000
2010-03-05,765.0000,766.9500,760.1500,762.6000,672.6464,643656,0.0000,1.0000
2010-03-04,768.0000,770.0000,757.0000,763.9000,673.7933,1026803,0.0000,1.0000
2010-03-03,769.0000,774.0000,764.1500,768.7500,678.0712,1377371,0.0000,1.0000
2010-03-02,762.0000,769.0000,755.0000,763.2000,673.1758,2026676,0.0000,1.0000
2010-02-26,767.1000,778.5500,746.1500,761.8000,671.9407,1507967,0.0000,1.0000
2010-02-25,769.8000,769.8000,761.2500,766.2500,675.8658,1336492,0.0000,1.0000
2010-02-24,756.0000,770.7000,752.1000,765.3500,675.0721,2038029,0.0000,1.0000
2010-02-23,759.0000,765.0000,751.2500,762.1000,672.2054,926526,0.0000,1.0000
2010-02-22,757.0000,763.7000,753.8000,757.2500,667.9275,1071730,0.0000,1.0000
2010-02-19,754.9000,759.5000,745.8000,750.5500,662.0178,1107940,0.0000,1.0000
2010-02-18,760.0000,766.9500,755.5000,758.8000,669.2945,907403,0.0000,1.0000
2010-02-17,764.9000,767.9500,752.5500,758.6500,669.1622,1264145,0.0000,1.0000
2010-02-16,747.2500,764.9500,742.2000,758.1500,668.7213,830245,0.0000,1.0000
2010-02-15,750.0000,750.0000,738.5500,746.1500,658.1368,978241,0.0000,1.0000
